match_id,batsman,opposition,venue,runs
204,WP Saha,Deccan Chargers,Eden Gardens,10
205,B Lee,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",1
205,CL White,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",6
205,IK Pathan,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",16
205,JH Kallis,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",9
205,KC Sangakkara,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",45
205,KP Pietersen,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",66
205,MK Pandey,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",29
205,MS Bisla,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",28
205,RS Bopara,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",42
205,RV Uthappa,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",22
205,SE Marsh,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2
205,V Kohli,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",42
205,Yuvraj Singh,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",36
206,AA Jhunjhunwala,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7
206,AS Raut,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2
206,FY Fazal,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4
206,JA Morkel,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",62
206,M Vijay,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",127
206,MJ Lumb,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",37
206,ML Hayden,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",34
206,MS Dhoni,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",0
206,NV Ojha,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",94
206,S Badrinath,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4
206,SK Raina,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",13
206,SR Watson,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",60
206,YK Pathan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4
207,A Symonds,Mumbai Indians,Brabourne Stadium,21
207,AC Gilchrist,Mumbai Indians,Brabourne Stadium,19
207,AT Rayudu,Deccan Chargers,Brabourne Stadium,55
207,DJ Bravo,Deccan Chargers,Brabourne Stadium,2
207,HH Gibbs,Mumbai Indians,Brabourne Stadium,17
207,Jaskaran Singh,Mumbai Indians,Brabourne Stadium,0
207,KA Pollard,Deccan Chargers,Brabourne Stadium,21
207,MD Mishra,Mumbai Indians,Brabourne Stadium,5
207,PP Ojha,Mumbai Indians,Brabourne Stadium,2
207,R Sharma,Mumbai Indians,Brabourne Stadium,5
207,RG Sharma,Mumbai Indians,Brabourne Stadium,11
207,RJ Harris,Mumbai Indians,Brabourne Stadium,13
207,S Dhawan,Deccan Chargers,Brabourne Stadium,14
207,SR Tendulkar,Deccan Chargers,Brabourne Stadium,35
207,SS Tiwary,Deccan Chargers,Brabourne Stadium,44
207,TL Suman,Mumbai Indians,Brabourne Stadium,11
207,VVS Laxman,Mumbai Indians,Brabourne Stadium,4
208,AD Mathews,Kings XI Punjab,Eden Gardens,17
208,CH Gayle,Kings XI Punjab,Eden Gardens,88
208,DJ Hussey,Kings XI Punjab,Eden Gardens,11
208,DPMD Jayawardene,Kolkata Knight Riders,Eden Gardens,110
208,KC Sangakkara,Kolkata Knight Riders,Eden Gardens,38
208,MK Tiwary,Kings XI Punjab,Eden Gardens,35
208,MS Bisla,Kolkata Knight Riders,Eden Gardens,18
208,SC Ganguly,Kings XI Punjab,Eden Gardens,36
208,Yuvraj Singh,Kolkata Knight Riders,Eden Gardens,33
209,A Kumble,Delhi Daredevils,Feroz Shah Kotla,1
209,A Mithun,Delhi Daredevils,Feroz Shah Kotla,5
209,CL White,Delhi Daredevils,Feroz Shah Kotla,4
209,DA Warner,Royal Challengers Bangalore,Feroz Shah Kotla,33
209,DL Vettori,Royal Challengers Bangalore,Feroz Shah Kotla,19
209,G Gambhir,Royal Challengers Bangalore,Feroz Shah Kotla,1
209,JH Kallis,Delhi Daredevils,Feroz Shah Kotla,54
209,KD Karthik,Royal Challengers Bangalore,Feroz Shah Kotla,6
209,KM Jadhav,Royal Challengers Bangalore,Feroz Shah Kotla,7
209,KP Appanna,Delhi Daredevils,Feroz Shah Kotla,1
209,KP Pietersen,Delhi Daredevils,Feroz Shah Kotla,16
209,LRPL Taylor,Delhi Daredevils,Feroz Shah Kotla,22
209,PD Collingwood,Royal Challengers Bangalore,Feroz Shah Kotla,75
209,R Dravid,Delhi Daredevils,Feroz Shah Kotla,14
209,R Vinay Kumar,Delhi Daredevils,Feroz Shah Kotla,3
209,RV Uthappa,Delhi Daredevils,Feroz Shah Kotla,12
209,V Kohli,Delhi Daredevils,Feroz Shah Kotla,13
209,V Sehwag,Royal Challengers Bangalore,Feroz Shah Kotla,35
210,A Symonds,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",15
210,AA Bilakhia,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",2
210,AA Jhunjhunwala,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",11
210,AC Gilchrist,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",34
210,AP Dole,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",4
210,AS Raut,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",0
210,Anirudh Singh,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",9
210,DR Smith,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",4
210,FY Fazal,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",36
210,M Morkel,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",7
210,MJ Lumb,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",15
210,NV Ojha,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",1
210,RG Sharma,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",73
210,RJ Harris,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",1
210,RP Singh,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",3
210,SK Trivedi,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",9
210,SK Warne,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",1
210,SR Watson,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",58
210,VVS Laxman,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",6
210,YK Pathan,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",5
211,AN Ahmed,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4
211,AT Rayudu,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3
211,DJ Bravo,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2
211,Harbhajan Singh,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",33
211,KA Pollard,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",5
211,M Vijay,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",14
211,MEK Hussey,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",14
211,ML Hayden,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",35
211,MS Dhoni,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",31
211,R McLaren,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1
211,R Sathish,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4
211,S Badrinath,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",30
211,S Dhawan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16
211,SK Raina,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",23
211,SR Tendulkar,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",45
211,SS Tiwary,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14
212,Bipul Sharma,Rajasthan Royals,Sawai Mansingh Stadium,1
212,DPMD Jayawardene,Rajasthan Royals,Sawai Mansingh Stadium,44
212,IK Pathan,Rajasthan Royals,Sawai Mansingh Stadium,24
212,KC Sangakkara,Rajasthan Royals,Sawai Mansingh Stadium,9
212,MJ Lumb,Kings XI Punjab,Sawai Mansingh Stadium,83
212,MS Bisla,Rajasthan Royals,Sawai Mansingh Stadium,20
212,NV Ojha,Kings XI Punjab,Sawai Mansingh Stadium,44
212,PP Chawla,Rajasthan Royals,Sawai Mansingh Stadium,10
212,RS Bopara,Rajasthan Royals,Sawai Mansingh Stadium,8
212,YK Pathan,Kings XI Punjab,Sawai Mansingh Stadium,21
212,Yuvraj Singh,Rajasthan Royals,Sawai Mansingh Stadium,28
213,A Mishra,Kolkata Knight Riders,Eden Gardens,4
213,AD Mathews,Delhi Daredevils,Eden Gardens,46
213,BB McCullum,Delhi Daredevils,Eden Gardens,6
213,CH Gayle,Delhi Daredevils,Eden Gardens,40
213,DA Warner,Kolkata Knight Riders,Eden Gardens,0
213,DL Vettori,Kolkata Knight Riders,Eden Gardens,12
213,G Gambhir,Kolkata Knight Riders,Eden Gardens,47
213,KD Karthik,Kolkata Knight Riders,Eden Gardens,20
213,KM Jadhav,Kolkata Knight Riders,Eden Gardens,5
213,MF Maharoof,Kolkata Knight Riders,Eden Gardens,2
213,MK Tiwary,Delhi Daredevils,Eden Gardens,26
213,PD Collingwood,Kolkata Knight Riders,Eden Gardens,2
213,R Bhatia,Kolkata Knight Riders,Eden Gardens,2
213,SC Ganguly,Delhi Daredevils,Eden Gardens,56
213,V Sehwag,Kolkata Knight Riders,Eden Gardens,64
214,A Symonds,Royal Challengers Bangalore,M Chinnaswamy Stadium,53
214,AC Gilchrist,Royal Challengers Bangalore,M Chinnaswamy Stadium,32
214,CL White,Deccan Chargers,M Chinnaswamy Stadium,13
214,JH Kallis,Deccan Chargers,M Chinnaswamy Stadium,68
214,LRPL Taylor,Deccan Chargers,M Chinnaswamy Stadium,1
214,MD Mishra,Royal Challengers Bangalore,M Chinnaswamy Stadium,9
214,MK Pandey,Deccan Chargers,M Chinnaswamy Stadium,1
214,R Dravid,Deccan Chargers,M Chinnaswamy Stadium,26
214,RG Sharma,Royal Challengers Bangalore,M Chinnaswamy Stadium,6
214,RV Uthappa,Deccan Chargers,M Chinnaswamy Stadium,2
214,TL Suman,Royal Challengers Bangalore,M Chinnaswamy Stadium,78
214,V Kohli,Deccan Chargers,M Chinnaswamy Stadium,58
215,AB Barath,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",33
215,AT Rayudu,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",33
215,DPMD Jayawardene,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",31
215,Harbhajan Singh,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",9
215,IK Pathan,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",15
215,JP Duminy,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",35
215,KA Pollard,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",18
215,KC Sangakkara,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",56
215,R McLaren,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0
215,R Sathish,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",20
215,RS Sodhi,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",4
215,S Dhawan,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2
215,SR Tendulkar,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",29
215,SS Tiwary,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4
215,Yuvraj Singh,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",15
215,Z Khan,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0
216,A Symonds,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",27
216,AC Gilchrist,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",7
216,DE Bollinger,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",2
216,DR Smith,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",13
216,M Vijay,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",23
216,MD Mishra,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",21
216,MEK Hussey,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",8
216,ML Hayden,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",19
216,MS Dhoni,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",7
216,R Ashwin,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",5
216,RG Sharma,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",8
216,S Badrinath,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",6
216,SK Raina,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",52
216,T Thushara,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",8
216,TL Suman,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",55
217,AB Agarkar,Royal Challengers Bangalore,M Chinnaswamy Stadium,6
217,AB Dinda,Royal Challengers Bangalore,M Chinnaswamy Stadium,0
217,AD Mathews,Royal Challengers Bangalore,M Chinnaswamy Stadium,1
217,BAW Mendis,Royal Challengers Bangalore,M Chinnaswamy Stadium,1
217,BB McCullum,Royal Challengers Bangalore,M Chinnaswamy Stadium,45
217,CA Pujara,Royal Challengers Bangalore,M Chinnaswamy Stadium,16
217,CH Gayle,Royal Challengers Bangalore,M Chinnaswamy Stadium,34
217,I Sharma,Royal Challengers Bangalore,M Chinnaswamy Stadium,0
217,JH Kallis,Kolkata Knight Riders,M Chinnaswamy Stadium,8
217,LRPL Taylor,Kolkata Knight Riders,M Chinnaswamy Stadium,14
217,MK Tiwary,Royal Challengers Bangalore,M Chinnaswamy Stadium,0
217,R Dravid,Kolkata Knight Riders,M Chinnaswamy Stadium,52
217,RV Uthappa,Kolkata Knight Riders,M Chinnaswamy Stadium,50
217,S Sriram,Kolkata Knight Riders,M Chinnaswamy Stadium,27
217,SC Ganguly,Royal Challengers Bangalore,M Chinnaswamy Stadium,33
217,WP Saha,Royal Challengers Bangalore,M Chinnaswamy Stadium,13
218,A Mishra,Kings XI Punjab,Feroz Shah Kotla,10
218,A Nehra,Kings XI Punjab,Feroz Shah Kotla,1
218,AB Barath,Delhi Daredevils,Feroz Shah Kotla,2
218,DA Warner,Kings XI Punjab,Feroz Shah Kotla,6
218,DL Vettori,Kings XI Punjab,Feroz Shah Kotla,2
218,DPMD Jayawardene,Delhi Daredevils,Feroz Shah Kotla,38
218,G Gambhir,Kings XI Punjab,Feroz Shah Kotla,26
218,IK Pathan,Delhi Daredevils,Feroz Shah Kotla,12
218,KC Sangakkara,Delhi Daredevils,Feroz Shah Kotla,33
218,KD Karthik,Kings XI Punjab,Feroz Shah Kotla,17
218,M Manhas,Kings XI Punjab,Feroz Shah Kotla,26
218,MF Maharoof,Kings XI Punjab,Feroz Shah Kotla,0
218,PD Collingwood,Kings XI Punjab,Feroz Shah Kotla,4
218,R Bhatia,Kings XI Punjab,Feroz Shah Kotla,1
218,V Sehwag,Kings XI Punjab,Feroz Shah Kotla,0
218,Yuvraj Singh,Delhi Daredevils,Feroz Shah Kotla,21
219,AA Jhunjhunwala,Mumbai Indians,Sawai Mansingh Stadium,22
219,AC Voges,Mumbai Indians,Sawai Mansingh Stadium,28
219,AP Dole,Mumbai Indians,Sawai Mansingh Stadium,30
219,AS Raut,Mumbai Indians,Sawai Mansingh Stadium,20
219,AT Rayudu,Rajasthan Royals,Sawai Mansingh Stadium,0
219,FY Fazal,Mumbai Indians,Sawai Mansingh Stadium,10
219,JP Duminy,Rajasthan Royals,Sawai Mansingh Stadium,31
219,KA Pollard,Rajasthan Royals,Sawai Mansingh Stadium,25
219,MJ Lumb,Mumbai Indians,Sawai Mansingh Stadium,8
219,NV Ojha,Mumbai Indians,Sawai Mansingh Stadium,0
219,R Sathish,Rajasthan Royals,Sawai Mansingh Stadium,1
219,SR Tendulkar,Rajasthan Royals,Sawai Mansingh Stadium,89
219,SR Watson,Mumbai Indians,Sawai Mansingh Stadium,1
219,SS Tiwary,Rajasthan Royals,Sawai Mansingh Stadium,15
219,ST Jayasuriya,Rajasthan Royals,Sawai Mansingh Stadium,1
219,YK Pathan,Mumbai Indians,Sawai Mansingh Stadium,10
220,A Kumble,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",2
220,A Symonds,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",19
220,AC Gilchrist,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",0
220,B Sumanth,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",6
220,CL White,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",4
220,DW Steyn,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",0
220,HH Gibbs,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",12
220,JH Kallis,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",27
220,KP Appanna,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",1
220,LRPL Taylor,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",1
220,MD Mishra,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",41
220,MK Pandey,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",0
220,R Dravid,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",49
220,R Vinay Kumar,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",4
220,RG Sharma,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",51
220,RJ Harris,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",13
220,RV Uthappa,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",34
220,TL Suman,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",0
220,V Kohli,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",3
221,A Mishra,Mumbai Indians,Brabourne Stadium,12
221,AB McDonald,Mumbai Indians,Brabourne Stadium,33
221,AB de Villiers,Mumbai Indians,Brabourne Stadium,4
221,AT Rayudu,Delhi Daredevils,Brabourne Stadium,24
221,C Madan,Delhi Daredevils,Brabourne Stadium,15
221,DA Warner,Mumbai Indians,Brabourne Stadium,31
221,G Gambhir,Mumbai Indians,Brabourne Stadium,17
221,JP Duminy,Delhi Daredevils,Brabourne Stadium,21
221,KA Pollard,Delhi Daredevils,Brabourne Stadium,45
221,KD Karthik,Mumbai Indians,Brabourne Stadium,11
221,PD Collingwood,Mumbai Indians,Brabourne Stadium,2
221,PJ Sangwan,Mumbai Indians,Brabourne Stadium,6
221,SR Tendulkar,Delhi Daredevils,Brabourne Stadium,30
221,SS Tiwary,Delhi Daredevils,Brabourne Stadium,38
221,V Sehwag,Mumbai Indians,Brabourne Stadium,20
222,AB Agarkar,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9
222,AD Mathews,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",48
222,BB McCullum,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0
222,CH Gayle,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7
222,DJ Hussey,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0
222,Iqbal Abdulla,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0
222,LR Shukla,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17
222,M Vijay,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",50
222,MK Tiwary,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",27
222,ML Hayden,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",0
222,SC Ganguly,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10
222,SK Raina,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",78
222,WP Saha,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1
223,AA Jhunjhunwala,Royal Challengers Bangalore,Sawai Mansingh Stadium,13
223,AC Voges,Royal Challengers Bangalore,Sawai Mansingh Stadium,28
223,AG Paunikar,Royal Challengers Bangalore,Sawai Mansingh Stadium,0
223,AS Raut,Royal Challengers Bangalore,Sawai Mansingh Stadium,32
223,JH Kallis,Rajasthan Royals,Sawai Mansingh Stadium,0
223,KP Pietersen,Rajasthan Royals,Sawai Mansingh Stadium,62
223,LRPL Taylor,Rajasthan Royals,Sawai Mansingh Stadium,10
223,MJ Lumb,Royal Challengers Bangalore,Sawai Mansingh Stadium,9
223,MK Pandey,Rajasthan Royals,Sawai Mansingh Stadium,14
223,NV Ojha,Royal Challengers Bangalore,Sawai Mansingh Stadium,7
223,R Dravid,Rajasthan Royals,Sawai Mansingh Stadium,5
223,RV Uthappa,Rajasthan Royals,Sawai Mansingh Stadium,26
223,SR Watson,Royal Challengers Bangalore,Sawai Mansingh Stadium,22
223,V Kohli,Rajasthan Royals,Sawai Mansingh Stadium,14
223,YK Pathan,Royal Challengers Bangalore,Sawai Mansingh Stadium,11
224,DA Warner,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0
224,DE Bollinger,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",16
224,G Gambhir,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",57
224,JA Morkel,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",1
224,KD Karthik,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",13
224,L Balaji,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",3
224,M Manhas,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",25
224,M Vijay,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",17
224,MEK Hussey,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",15
224,ML Hayden,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",1
224,MS Dhoni,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0
224,R Ashwin,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",6
224,S Badrinath,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",30
224,SK Raina,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",15
224,TM Dilshan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1
224,V Sehwag,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4
225,A Symonds,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4
225,AC Gilchrist,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,9
225,B Sumanth,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,6
225,DPMD Jayawardene,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,93
225,IK Pathan,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,1
225,KC Sangakkara,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,52
225,MD Mishra,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,20
225,MR Marsh,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,15
225,RG Sharma,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,68
225,SE Marsh,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,0
225,TL Suman,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,43
225,Yuvraj Singh,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,20
226,A Kumble,Mumbai Indians,M Chinnaswamy Stadium,1
226,AM Nayar,Royal Challengers Bangalore,M Chinnaswamy Stadium,9
226,AT Rayudu,Royal Challengers Bangalore,M Chinnaswamy Stadium,46
226,DW Steyn,Mumbai Indians,M Chinnaswamy Stadium,0
226,JH Kallis,Mumbai Indians,M Chinnaswamy Stadium,14
226,JP Duminy,Royal Challengers Bangalore,M Chinnaswamy Stadium,42
226,KA Pollard,Royal Challengers Bangalore,M Chinnaswamy Stadium,20
226,KP Pietersen,Mumbai Indians,M Chinnaswamy Stadium,21
226,LRPL Taylor,Mumbai Indians,M Chinnaswamy Stadium,9
226,MK Pandey,Mumbai Indians,M Chinnaswamy Stadium,16
226,Pankaj Singh,Mumbai Indians,M Chinnaswamy Stadium,1
226,R Dravid,Mumbai Indians,M Chinnaswamy Stadium,16
226,R McLaren,Royal Challengers Bangalore,M Chinnaswamy Stadium,40
226,R Vinay Kumar,Mumbai Indians,M Chinnaswamy Stadium,10
226,RV Uthappa,Mumbai Indians,M Chinnaswamy Stadium,4
226,SR Tendulkar,Royal Challengers Bangalore,M Chinnaswamy Stadium,19
226,V Kohli,Mumbai Indians,M Chinnaswamy Stadium,37
227,AC Voges,Kolkata Knight Riders,Eden Gardens,8
227,AJ Finch,Kolkata Knight Riders,Eden Gardens,21
227,AS Raut,Kolkata Knight Riders,Eden Gardens,2
227,BB McCullum,Rajasthan Royals,Eden Gardens,6
227,CA Pujara,Rajasthan Royals,Eden Gardens,45
227,CH Gayle,Rajasthan Royals,Eden Gardens,0
227,FY Fazal,Kolkata Knight Riders,Eden Gardens,13
227,NV Ojha,Kolkata Knight Riders,Eden Gardens,18
227,P Dogra,Kolkata Knight Riders,Eden Gardens,8
227,SC Ganguly,Rajasthan Royals,Eden Gardens,75
227,SK Trivedi,Kolkata Knight Riders,Eden Gardens,4
227,SK Warne,Kolkata Knight Riders,Eden Gardens,3
227,SR Watson,Kolkata Knight Riders,Eden Gardens,44
227,YK Pathan,Kolkata Knight Riders,Eden Gardens,8
228,DPMD Jayawardene,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,21
228,IK Pathan,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,44
228,JA Morkel,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,14
228,KC Sangakkara,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,33
228,M Vijay,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,13
228,ML Hayden,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,5
228,MS Dhoni,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,54
228,S Badrinath,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,53
228,SE Marsh,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,88
228,SK Raina,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,46
228,Yuvraj Singh,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,1
229,A Mishra,Deccan Chargers,Feroz Shah Kotla,4
229,A Nehra,Deccan Chargers,Feroz Shah Kotla,22
229,A Symonds,Delhi Daredevils,Feroz Shah Kotla,54
229,AC Gilchrist,Delhi Daredevils,Feroz Shah Kotla,10
229,B Sumanth,Delhi Daredevils,Feroz Shah Kotla,7
229,DA Warner,Deccan Chargers,Feroz Shah Kotla,5
229,G Gambhir,Deccan Chargers,Feroz Shah Kotla,4
229,KD Karthik,Deccan Chargers,Feroz Shah Kotla,1
229,M Manhas,Deccan Chargers,Feroz Shah Kotla,23
229,MD Mishra,Delhi Daredevils,Feroz Shah Kotla,25
229,MR Marsh,Delhi Daredevils,Feroz Shah Kotla,13
229,PD Collingwood,Deccan Chargers,Feroz Shah Kotla,51
229,R Sharma,Delhi Daredevils,Feroz Shah Kotla,14
229,RG Sharma,Delhi Daredevils,Feroz Shah Kotla,11
229,TL Suman,Delhi Daredevils,Feroz Shah Kotla,5
